dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,11.312257,18.701104,12.305362,2.203317,-3.244731,-0.230942,0.089657
0.050000,11.413937,18.709569,12.407393,2.040621,-3.253920,-0.183788,0.076446
0.050000,11.507583,18.716168,12.501272,1.877569,-3.261045,-0.142505,0.064254
0.050000,11.593148,18.721195,12.586984,1.714249,-3.266403,-0.107144,0.053098
0.050000,11.670595,18.724918,12.664521,1.550735,-3.270281,-0.077563,0.042992
0.050000,11.739898,18.727586,12.733875,1.387087,-3.272953,-0.053445,0.033944
0.050000,11.801038,18.729418,12.795043,1.223353,-3.274671,-0.034367,0.025962
0.050000,11.854003,18.730610,12.848021,1.059570,-3.275663,-0.019832,0.019047
0.050000,11.898786,18.731332,12.892809,0.895764,-3.276128,-0.009297,0.013202
0.050000,11.935381,18.731728,12.929407,0.731952,-3.276238,-0.002201,0.008427
0.050000,11.963788,18.731915,12.957814,0.568145,-3.276137,0.002015,0.004722
0.050000,11.984005,18.731983,12.978032,0.404348,-3.275942,0.003911,0.002085
0.050000,11.996033,18.731999,12.990060,0.240561,-3.275740,0.004022,0.000517
0.050000,12.000000,18.732000,12.994027,0.079335,-3.224522,1.024362,0.000000
0.050000,12.000000,18.732000,12.994027,0.000000,-1.586699,32.756473,0.000000
