dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,11.354387,17.234350,12.346496,1.921461,-2.692575,0.283362,0.103861
0.050000,11.443339,17.242985,12.435867,1.787409,-2.681044,0.230620,0.089657
0.050000,11.525745,17.249845,12.518557,1.653816,-2.671872,0.183447,0.076446
0.050000,11.601586,17.255189,12.594586,1.520577,-2.664764,0.142155,0.064254
0.050000,11.670847,17.259258,12.663966,1.387606,-2.659424,0.106805,0.053098
0.050000,11.733516,17.262271,12.726708,1.254828,-2.655562,0.077235,0.042992
0.050000,11.789583,17.264429,12.782817,1.122183,-2.652905,0.053139,0.033944
0.050000,11.839042,17.265911,12.832298,0.989623,-2.651201,0.034088,0.025962
0.050000,11.881887,17.266875,12.875154,0.857112,-2.650222,0.019581,0.019047
0.050000,11.918113,17.267460,12.911385,0.724623,-2.649768,0.009079,0.013202
0.050000,11.947719,17.267780,12.940992,0.592140,-2.649667,0.002017,0.008427
0.050000,11.970701,17.267931,12.963975,0.459651,-2.649775,-0.002168,0.004722
0.050000,11.987058,17.267987,12.980332,0.327152,-2.649977,-0.004027,0.002085
0.050000,11.996790,17.267999,12.990064,0.194643,-2.650182,-0.004107,0.000517
0.050000,12.000000,17.268000,12.993274,0.064193,-2.609002,0.823598,0.000000
0.050000,12.000000,17.268000,12.993274,0.000000,-1.283864,26.502768,0.000000
